Area,ED,Energy,SS,ResidueLength,PairNumber
3912.8,2330.0,-1308.5,12,63,184
4443.4,552.658,34.789,17,65,35
20831.8,210073.0,-7060.0,80,327,5215
3781.13,470.578,-775.22,2,36,35
13913.5,94575.1,147096.0,51,273,4429
9328.02,28716.8,-1398.56,134,179,1626
9130.42,15677.2,-713.937,32,140,845
8007.4,6141.0,-2091.0,14,105,297
3524.5,752.623,-174.03,5,31,53
5930.31,6922.23,-3385.9,22,92,485
5943.8,6882.91,-3417.5,24,92,485
3431.8,636.65,121.73,5,31,53
11775.6,73554.7,28423.0,32,249,3630
10614.5,31524.0,-5087.0,44,204,1421
15502.7,100028.0,541134.0,44,281,3974
5864.13,4150.93,910.06,26,100,294
5695.14,1033.99,-1460.9,6,57,76
5081.3,2754.84,-330.75,9,72,205
7496.88,12675.4,-919.937,10,123,726
5774.2,5207.36,-1607.4,17,99,372
5647.89,2438.83,360.06,4,81,169
10459.4,23348.5,116123.0,40,176,1313
8143.52,15427.0,-408.66,28,127,802
10018.0,32508.2,7027.62,113,176,1922
4552.27,2569.61,-1561.5,7,65,202
3794.21,1218.55,-777.49,9,55,88
15257.5,218754.0,-11806.0,91,434,8475
5346.54,4136.87,-1601.17,40,79,292
10848.0,38699.0,-783.193,214,193,2118
4645.28,2533.07,-635.13,36,63,184
8725.32,8932.84,1009.9,35,144,553
4575.4,2772.84,-1387.0,18,65,202
21842.4,351554.0,-9613.0,96,513,12668
5231.5,2767.0,-706.6,5,65,202
3633.87,518.498,-807.64,5,43,52
10623.3,33413.0,-4174.0,132,161,1523
3707.26,529.065,-0.90928,15,43,52
13911.6,90425.9,-1696.1,210,254,3885
13521.1,80517.3,-5854.91,56,272,3539
11185.2,36759.0,-3171.0,24,211,1814
5649.36,4858.11,-436.019,12,85,343
3881.05,651.788,-774.26,18,58,43
5438.68,5596.42,-1503.1,6,89,425
4897.15,2093.9,-380.61,7,75,165
9338.48,39554.7,-3436.2,69,196,1885
3383.18,595.022,172.42,16,51,45
8419.55,12591.9,38178.4,27,130,694
10242.0,17873.0,-2134.35,37,172,973
8670.45,10519.2,-1549.52,233,139,587
4030.75,2210.72,-675.07,7,63,184
10938.1,38698.2,-1233.6,28,193,2118
11964.3,48695.9,-3512.28,137,215,2188
7115.19,4470.7,-933.629,42,78,268
7044.8,10584.5,1556.11,230,101,584
11025.7,35547.4,-5120.93,135,234,1581
9424.29,17399.7,-2397.69,39,172,973
15395.7,165624.0,2138670.0,42,320,6391
7476.19,8881.23,1021.0,26,130,515
3699.18,1830.27,-1188.1,199,63,166
9045.09,30432.4,-1378.64,235,171,1747
11011.5,34722.5,63125400.0,82,176,1922
11786.7,45083.2,-4128.11,156,223,2059
3708.46,1526.21,-1084.5,6,56,114
11383.1,55574.7,2000.32,177,209,2967
4679.91,6137.05,-435.98,20,67,481
4620.96,1154.2,-1125.41,46,62,88
12287.2,73900.2,-2260.34,32,247,3630
5494.56,2508.55,261.33,3,81,169
23674.6,302085.0,-9773.0,158,498,8488
3728.29,482.14,-543.16,2,36,35
12773.1,54306.3,-717.811,150,218,2391
3731.08,546.672,-574.08,5,43,52
11328.0,32363.0,1202.79,146,204,1692
5149.84,3474.18,-614.362,137,51,132
4251.23,748.172,-2008.9,12,54,64
22594.0,353202.0,-2782.54,278,440,10967
3491.66,707.503,249.87,4,31,53
8299.15,9382.04,-1260.44,203,107,517
10645.1,37616.0,-5401.0,26,190,1523
20704.6,242652.0,-10345.0,78,437,8345
12292.2,78661.5,782.235,166,252,3882
4511.04,6263.18,-428.37,16,68,481
8965.3,22347.6,-245.94,39,143,1203
3516.71,693.604,-312.39,4,31,53
7775.25,15756.6,-2003.65,90,134,970
4066.19,1446.2,-840.977,128,52,133
8963.98,11172.4,586.189,34,156,654
14048.3,196975.0,-10482.0,42,378,7462
5027.86,2127.58,-110.22,16,75,165
8137.2,13040.9,-1741.3,77,132,806
4588.94,2593.67,-1177.8,14,65,202
14862.4,58956.0,18909.1,155,305,2610
5529.73,4472.03,-1031.22,17,88,292
3616.87,577.959,-330.21,13,43,52
4316.49,6401.05,71.792,18,68,481
3703.2,716.877,480.25,28,58,43
11066.7,31369.6,-691.474,143,203,1580
8389.32,25348.7,-148.563,34,157,1519
18406.7,401106.0,48946.0,79,473,14125
3445.38,623.796,76.561,17,51,45
8583.98,14333.6,19071.1,28,140,845
21321.9,171198.0,751906.0,322,449,5537
5192.44,6542.65,-29.059,17,68,481
5685.78,7235.22,-708.942,96,104,457
11885.9,37736.0,44640.7,166,235,1818
3939.56,537.282,-469.2,3,43,52
4322.11,2109.99,-1109.0,10,71,188
12736.5,58966.4,420873.0,183,223,2822
5574.92,5120.02,236600.0,10,79,342
19524.0,439868.0,-10569.0,36,462,12061
6819.5,7956.8,-2779.4,12,117,427
5502.45,2556.61,968.74,7,81,169
5264.88,4357.9,-610.28,18,85,346
3867.35,1203.57,-971.78,9,55,88
10475.0,51353.0,-4993.0,51,220,2676
9201.51,11337.9,-199.355,127,156,654
8265.97,7893.67,235258.0,61,109,486
8528.01,29555.0,-3098.0,41,171,1465
14888.9,95031.2,79754.6,195,283,4064
19884.9,292828.0,-7467.0,184,463,11269
11060.9,44372.0,-3962.0,68,208,2055
22768.3,520431.0,-986.933,363,540,18067
7858.72,13232.0,-3521.0,18,127,771
5165.53,4399.88,-1171.51,21,88,292
3796.12,516.806,-431.04,10,43,52
9718.09,27657.9,-1198.99,177,158,1403
6937.67,2673.07,322980.0,13,99,167
5155.93,576.352,-210.39,22,65,35
9724.98,38298.3,-3803.97,45,180,2054
10310.5,68870.9,12307.6,96,247,3373
12995.8,65988.1,591.314,184,243,2902
13635.5,46634.6,-5685.03,161,273,2061
3437.03,684.055,188.01,4,31,53
7473.08,12570.0,-2212.0,53,124,763
18056.9,213681.0,-11531.0,294,436,8215
8073.31,4505.45,-1568.06,90,131,271
5131.9,6316.16,204.26,16,68,481
9417.97,28515.4,-1271.95,21,156,1364
5581.08,3130.45,-1298.0,10,94,224
13727.0,78200.2,-3801.41,227,336,3302
13558.4,53782.9,46571600.0,84,209,2534
18828.1,361954.0,-7976.0,59,436,12495
10784.9,15275.0,-3002.0,34,188,732
12971.6,76085.4,307.038,178,262,3211
11666.7,47445.4,-2694.77,127,215,2188
5760.86,2631.78,-46.539,12,81,169
7296.03,11115.0,-1501.0,28,104,454
13495.6,116247.0,-6978.0,48,330,4627
4482.98,1074.66,-612.22,14,62,100
10321.1,34999.8,561.441,53,176,1922
10658.6,48005.4,-2174.55,87,190,2118
9760.92,16687.0,23990.8,168,172,973
6495.62,5272.46,167182.0,51,79,292
5781.74,4323.06,-893.299,20,84,318
13252.2,75361.1,-5256.75,180,264,3217
15026.4,156450.0,2678.3,98,310,6737
3687.08,549.267,-454.4,5,43,52
7070.78,12539.4,-1303.69,141,123,726
6209.72,2760.08,-4.075,7,81,169
3611.28,494.288,-916.33,3,36,35
11715.2,56548.1,3886.89,22,209,2967
3820.67,655.179,-693.88,28,50,42
6541.46,7636.17,-2172.84,70,109,486
9585.28,11596.9,-2660.1,133,156,654
21454.2,408021.0,-1126.29,69,473,14125
20888.6,348499.0,-4462.56,269,440,10967
5408.41,1708.0,-3040.0,21,96,134
7867.5,13457.6,348.02,116,170,771
8764.5,20324.0,-1163.06,174,163,1162
4900.11,2283.42,-1652.0,18,71,188
5004.35,3061.5,-227.8,36,65,202
8045.32,16630.4,-665.755,175,133,890
4053.7,799.477,-1582.2,13,54,64
6470.74,8372.0,-2215.0,9,105,580
7297.16,17837.2,-1404.0,8,128,1065
6753.02,30308.0,-2833.0,13,138,1800
4344.84,2242.52,120885.0,185,54,165
8309.75,8724.97,1540.3,37,144,553
10370.3,48327.5,162354.0,69,190,2118
24453.8,427981.0,-13690.0,142,618,13977
6997.33,7271.0,-2002.0,17,122,429
6365.55,4918.78,-2113.2,15,87,322
6646.3,5904.75,-1353.4,16,99,372
7503.83,14034.3,-1530.37,99,120,809
5532.57,1057.3,-1634.6,7,57,76
6003.95,5180.81,-1225.4,11,105,371
12340.5,54893.6,-510.76,46,220,2461
7884.85,15607.0,-3144.0,73,162,815
7899.32,12895.7,-1878.04,15,132,806
6013.59,5405.95,-1142.3,10,105,371
4991.06,3018.2,-2086.7,4,65,202
4628.05,6624.77,-520.07,16,68,481
9331.68,23777.0,-2810.0,31,146,1258
5062.14,1839.29,-1103.7,3,70,131
11669.4,33351.9,1573.4,47,210,1213
4602.1,2283.82,-749.41,5,61,184
6771.09,8981.52,-1069.18,130,95,543
8554.91,14317.3,-1426.11,101,140,845
8030.71,16518.0,-889.272,30,134,970
5923.34,3880.2,-683.032,77,88,270
5618.44,7581.72,-555.15,11,99,583
5174.16,4843.11,18235000000.0,9,79,342
9887.45,24191.8,367534.0,42,177,1313
22753.7,410864.0,2100140000000.0,61,473,14125
3613.26,515.917,-675.97,2,36,35
6755.08,7767.81,-3126.5,12,117,427
21546.5,276045.0,541.563,285,420,9137
6805.84,7742.55,-3469.0,11,117,427
4703.29,2830.09,-1164.21,20,77,244
9455.53,38045.2,-3411.01,41,180,2054
4639.57,2576.44,-432.26,29,63,184
3969.49,2045.79,-1316.5,3,63,184
8769.59,13472.1,103411.0,111,148,729
11898.2,46156.3,-4352.21,130,215,2188
7914.69,13172.7,-2789.97,94,133,726
7065.38,10417.1,-1126.87,23,109,689
13638.6,141696.0,1029.32,305,308,6057
4053.45,2212.7,-1598.0,7,63,184
4953.0,2631.11,-1086.6,14,72,0
4194.83,6294.09,-197.7,16,68,481
5993.89,1711.53,428091.0,36,71,103
11857.8,73966.7,25432.9,23,249,3630
5727.79,1202.61,-1513.6,4,57,76
19595.3,411179.0,-6934.27,57,463,14125
7335.61,12507.3,3806.01,141,123,726
14257.1,34777.7,1041.0,62,210,1213
9219.14,17402.9,-4124.98,161,172,973
7953.51,16424.0,-4273.0,59,126,726
5636.08,2648.0,-1341.0,6,80,226
12405.1,54289.0,-3880.4,50,220,2461
6049.31,12893.4,-1053.7,11,103,883
6068.83,1602.01,-1304.56,36,71,103
7690.8,13574.7,-1013.4,117,170,771
3723.22,544.828,-460.71,7,43,52
12620.2,41292.6,-1029.04,240,278,1938
10194.5,65274.0,-5029.0,149,222,2975
4301.73,433.419,1542.1,11,54,28
4172.98,731.73,-1912.5,14,54,64
7189.01,9219.08,-1397.08,12,95,543
15650.1,212661.0,1981.5,69,336,8195
5262.28,3685.29,-1567.7,7,89,249
6835.41,7862.78,-3592.4,11,117,427
8979.86,14090.5,-858.794,116,148,729
4065.11,1231.95,-823.25,9,59,101
18512.2,159417.0,6057.07,190,359,6068
11964.4,39110.8,157.83,150,235,1818
8394.05,25649.7,-1028.35,27,156,1364
7621.89,23241.0,-4366.0,14,179,1413
12212.3,39348.0,-4955.0,19,238,1875
7302.51,13691.4,5327.2,40,96,804
8132.77,8598.61,2126.2,34,144,553
8952.44,17072.0,-4043.27,32,183,931
6777.97,6699.57,-1131.54,90,95,427
18333.7,202634.0,-7220.21,162,390,7459
4014.57,800.465,-1852.7,13,54,64
3314.98,681.237,319.39,6,31,53
6288.43,8307.89,-2148.3,12,100,551
13871.1,131378.0,-4492.0,82,306,5630
5615.0,2546.92,106.84,7,81,169
8627.92,9540.0,-2159.0,44,134,487
20423.2,276079.0,5127.24,296,420,9137
5881.74,1734.91,-1239.72,40,71,103
10295.8,35131.0,-1955.4,34,208,1691
4915.05,672.431,-684.759,43,63,41
12736.1,57397.7,-2798.5,45,220,2461
9705.15,30720.1,-1582.39,232,171,1747
14120.2,67870.5,-1344.2,162,223,2822
14373.8,130397.0,-8112.0,54,324,5635
17305.8,171334.0,-2947.0,84,368,6522
3757.75,543.558,-481.44,5,43,52
14012.7,91518.0,-6982.0,32,316,3980
11338.3,51429.5,133556.0,54,209,2534
13755.9,63453.2,2661.4,47,279,2979
4756.2,2021.52,-381.7,14,75,165
6190.82,5131.02,-643.249,5,99,321
22792.7,516473.0,-1972.73,344,540,18067
6085.68,4189.21,-1462.98,81,88,318
7755.86,9283.43,286.5,14,130,515
11396.1,70134.0,-4904.0,20,254,3618
9564.37,15503.0,-4393.0,33,190,774
3736.44,541.769,-526.87,4,43,52
13243.6,90867.7,931.769,223,254,3885
4773.54,3238.45,-497.483,156,71,249
22368.6,516395.0,-3999.3,330,540,18067
16507.8,221001.0,-8896.14,297,403,7711
8195.25,33039.1,-619.583,21,148,1919
9681.38,17489.0,-3214.0,93,159,936
15369.5,177959.0,2702.66,269,367,7087
11875.2,28025.6,366.09,32,178,1410
8911.93,16361.3,-1126.81,113,160,976
6921.66,5388.46,484.968,51,79,292
4683.73,2052.21,220.16,18,75,165
13794.7,70134.1,4997.67,174,325,3143
4146.54,6047.11,81.164,34,68,481
17479.7,130316.0,-6787.0,33,296,4067
17766.5,160158.0,56554.2,91,359,6068
7182.8,16412.3,632.523,91,134,970
4918.71,1200.28,-982.62,22,66,101
13343.2,70863.6,-98.1835,113,272,3295
14570.3,96839.0,-5546.0,32,280,4148
9423.58,38723.0,-4931.0,148,182,2054
11949.5,64623.0,-4787.0,10,191,1931
4555.43,6296.17,324.91,21,67,481
17655.8,190578.0,-6091.0,63,317,7454
21837.0,412517.0,-2465.29,64,473,14125
10252.3,44639.3,368786.0,110,197,2257
4029.89,2268.91,-814.674,51,54,165
13577.0,87423.5,-119.795,46,291,3799
4191.75,5965.7,22.836,21,68,481
5574.82,2549.0,-1369.0,21,91,169
8940.96,31361.0,-4011.0,92,178,1806
23006.3,318240.0,-10326.0,108,493,9419
21257.5,276816.0,177654000.0,268,420,9137
11320.6,45098.0,-3133.0,21,203,2059
8330.57,10356.0,-3088.0,24,124,585
3699.16,485.864,-595.65,3,36,35
11426.4,36350.6,-5226.07,199,225,1755
8794.33,21761.0,574.4,101,139,1108
3431.77,694.365,93.8,6,31,53
10956.2,23453.8,31874.3,38,176,1313
16459.4,160485.0,-3547.93,223,352,6744
5844.54,4325.94,-1403.6,17,90,317
9715.44,38207.0,-3087.0,151,191,1989
4668.82,2152.44,631.94,30,75,165
11019.0,28457.0,-4289.02,74,214,1469
9759.68,33060.1,-3556.23,127,166,1414
5165.53,6943.0,-1092.0,9,86,456
13765.7,95919.5,-853.686,195,273,4429
4913.22,1900.14,-746.0,10,75,165
7817.05,12856.0,-1974.53,77,132,806
17432.4,245147.0,-10885.0,89,373,8989
11956.1,54020.6,-2924.7,45,220,2461
15278.6,251686.0,13581.9,101,346,7851
19646.0,267704.0,-5990.0,77,357,8465
3506.97,717.322,218.05,4,31,53
5877.98,1726.78,-1403.32,39,71,103
12774.0,72561.2,-1135.04,193,262,3211
10251.4,31297.0,-4024.0,49,242,1469
5843.5,4290.23,-1613.7,17,90,317
24602.5,243380.0,20548.5,267,537,8350
4420.61,2696.37,-345.48,24,65,202
8776.79,16302.3,17644.4,47,160,976
4490.77,1963.97,-303.23,17,75,165
20627.4,143198.0,38170300.0,286,449,5537
8334.59,15961.5,-995.371,115,160,976
21994.7,350388.0,-974.155,256,440,10967
6673.92,5673.55,875421.0,81,95,372
5659.02,4574.17,-1157.8,17,98,294
21967.7,493087.0,-9273.0,174,511,12198
3878.16,1197.57,-865.8,10,55,88
8677.76,26351.0,10285.5,36,156,1364
6049.43,5195.0,-1383.0,77,104,398
15526.1,192361.0,-3101.44,47,286,7322
6863.76,3738.93,-655.591,38,86,205
7128.39,10705.0,-2053.0,29,113,653
13335.5,68152.4,-6058.35,24,254,2904
4281.01,2124.4,-1416.5,10,71,188
13720.0,48575.9,-2034.71,117,234,1581
3781.27,479.913,-762.04,1,36,35
7516.5,12494.2,106509.0,142,123,726
4707.6,3845.66,-1652.37,26,79,317
4420.43,1784.36,-420.52,9,66,164
6935.02,11368.9,56292.0,156,111,651
3798.23,2193.97,-922.013,181,54,165
7580.77,11363.7,2556.82,61,114,689
16988.3,152704.0,-8011.0,42,358,6070
6004.11,5104.18,-1436.16,45,79,292
4877.49,2245.82,-1342.7,14,71,188
8327.71,10040.4,6006.12,26,123,621
10730.9,44186.6,-2019.49,24,197,2257
6910.79,17194.5,-2429.4,7,128,1065
11836.5,58300.2,-4046.04,168,223,2822
8270.92,20837.0,-0.13997,38,143,1203
4674.66,2036.92,-73.494,19,75,165
10121.6,16627.0,-4990.0,196,137,889
4090.85,2697.36,-332.8,30,65,202
4027.89,415.439,1266.2,11,54,28
6351.34,7188.67,-369.843,22,107,431
17379.0,217041.0,-2200.14,91,336,8195
3973.11,1571.76,-938.0,9,61,134
4717.4,1620.83,-1414.4,6,70,131
5066.66,3140.48,528313.0,164,71,249
11157.9,39520.0,-6475.0,56,214,1931
10527.3,34852.2,-737.32,29,208,1691
8579.9,12027.3,-1680.86,65,128,693
7519.26,14052.8,-44.224,13,127,802
4024.63,738.689,-365.84,16,58,43
13972.5,86923.4,-1873.79,204,254,3973
12559.6,46740.0,-6053.0,142,243,2195
4002.74,429.441,854.48,11,54,28
3354.45,614.937,310.14,13,51,45
3580.73,340.039,867.31,11,54,28
18694.8,152059.0,-3972.98,330,449,5537
11690.0,32139.6,846742.0,62,203,1580
4641.63,1066.99,-575.34,28,62,102
5061.55,3885.0,-1611.0,42,84,292
3890.49,1986.45,-344.749,5,43,161
13920.2,123316.0,-6761.0,28,324,5637
12457.3,37218.4,139516.0,145,225,1755
10504.7,41275.5,-5587.89,143,227,2059
8086.12,9363.47,-962.614,87,138,554
5250.45,3340.47,-2152.2,21,70,205
5123.19,2082.16,-453.92,11,75,165
7838.89,13443.9,-3101.8,5,125,694
16989.4,159601.0,-7173.0,61,353,6068
9980.66,10564.7,-2531.39,101,154,587
6579.51,10217.4,-1151.71,22,108,689
8378.31,4688.34,-1417.51,104,131,271
9121.3,9964.0,-4400.0,37,157,552
8109.69,14616.4,18.988,33,127,802
12136.3,83338.0,-6055.0,31,260,3628
5387.13,7030.36,-1961.26,104,104,457
3637.67,476.52,-762.45,3,36,35
3432.51,669.047,-313.66,6,31,53
3768.95,379.543,774.07,11,54,28
10213.6,43015.7,-1271.09,126,197,2257
3922.74,684.865,-331.94,17,58,43
9907.11,39135.9,-2143.63,45,180,2054
15489.1,165689.0,918040.0,48,320,6391
6171.32,6900.0,-1596.0,6,99,454
12765.9,45691.9,91330.3,168,273,2061
8204.3,13712.8,-2578.02,116,170,771
3177.98,673.186,38.772,5,31,53
17460.4,230359.0,-11112.0,69,449,8352
10647.7,45799.4,-1349.56,114,197,2257
6789.06,7088.47,-1053.8,21,118,426
14546.2,89707.4,-1547.81,206,254,3973
7657.15,13936.6,-420.81,14,127,802
9784.66,10565.4,737.257,32,154,557
13631.6,57465.0,-1720.93,118,224,2192
7131.03,11240.7,-698.914,22,111,651
12184.8,32877.1,1601.8,43,210,1213
4262.49,804.503,-1577.8,13,54,64
13973.0,91140.7,-2478.9,222,254,3973
4238.21,2100.44,28439700.0,16,54,165
6073.27,5328.38,2920460000000.0,12,99,321
5573.14,1008.3,-1925.4,6,57,76
4131.89,2071.81,-1991.9,5,63,184
14126.3,52165.7,1400930.0,180,288,2334
14006.1,210295.0,-6630.0,261,361,8333
4559.48,2210.1,-1674.9,12,71,188
13869.1,66809.9,8416.82,107,224,2192
3657.7,558.644,-729.36,5,43,52
10787.0,29153.0,-3684.0,22,187,1361
13660.3,68701.3,3411.34,161,325,3143
5214.41,4676.85,-1570.74,13,85,343
5203.73,3038.34,-717.25,156,71,249
6781.47,3850.84,952.54,26,101,206
10958.0,58475.0,-6470.0,90,193,2523
3998.92,389.839,1783.7,11,54,28
6250.71,8053.57,-3786.0,9,106,549
8853.61,9065.21,1406.2,35,144,553
13574.1,77027.1,-1441.34,180,264,3217
3722.97,582.089,-953.97,5,43,52
13881.2,52183.8,-1978.59,64,288,2334
21447.7,336761.0,-12362.0,82,455,9276
3338.33,677.182,-425.16,7,31,53
3984.9,585.857,-584.37,3,43,52
12312.3,70195.0,-277.516,181,262,3211
3599.89,570.343,-427.24,13,43,52
13118.2,70528.0,-1920.18,187,262,3211
3633.01,596.563,-12.858,13,43,52
5476.21,2774.29,616.908,92,67,224
3720.03,554.673,-474.43,5,43,52
12735.6,55856.0,-6753.0,53,255,2325
16028.8,329302.0,-8654.0,286,376,11715
12114.1,36675.4,-1850.34,203,225,1755
7130.15,13129.0,-3967.0,34,134,805
14434.2,127300.0,-4558.0,78,365,5220
6629.0,7291.14,1452.5,31,109,432
4620.24,533.378,10.288,18,65,35
10757.2,42983.5,246945.0,69,196,1885
6655.51,4532.19,-2005.8,24,110,294
8105.41,14261.9,-1972.81,17,140,845
8738.73,9762.0,-2121.0,29,127,618
5182.09,1192.49,-25.478,7,62,100
14948.3,55315.0,-5058.0,33,236,2063
3684.7,560.639,-505.07,16,43,52
27671.0,443927.0,-16710.0,128,693,13324
9497.39,27019.2,-1482.42,174,158,1403
9346.95,32270.5,297310.0,97,176,1922
8658.02,16032.4,4813.84,106,160,976
5044.88,3134.44,-2719.4,4,65,202
4990.05,3056.7,-1788.8,8,65,202
6305.54,2596.82,305.38,11,81,169
3835.62,716.527,-535.98,11,58,43
7338.38,13965.4,183793.0,26,120,809
5803.44,972.265,-1013.9,30,65,76
3995.48,2254.69,-576.89,23,63,184
3689.09,534.575,-723.43,6,43,52
9245.48,25719.0,-3661.0,19,166,1408
4439.02,1012.95,-1421.3,21,66,101
13690.7,59823.5,-1094.6,21,247,2754
4575.48,1636.5,-1445.0,8,70,131
4763.76,2053.82,241.23,37,75,165
9501.7,28875.8,112027.0,128,179,1626
3658.22,700.952,216.84,5,31,53
13504.6,64443.4,3427.4,67,279,2979
3978.61,1193.2,-180.75,2,59,101
6199.45,13208.9,-495.64,12,103,883
8655.41,8793.44,2569.5,48,144,553
9199.87,13300.0,-4058.0,22,160,805
4246.9,2122.42,-1223.7,10,71,188
6003.05,7519.91,-912.731,99,104,457
23214.9,515466.0,412942.0,303,540,18067
15264.6,158441.0,2681.6,122,310,6737
10042.5,8922.0,-3609.0,32,125,347
11004.5,32653.5,-475.229,131,204,1692
4377.56,2769.25,-841.03,30,65,202
6824.43,8410.0,-2171.0,29,106,519
3670.26,544.575,-675.44,5,43,52
18253.1,468081.0,-11762.0,75,460,16386
8665.97,12037.1,-2164.96,64,128,693
12770.9,74941.0,-6169.0,26,230,3288
9326.1,21410.7,-1511.41,103,145,1156
15695.0,60371.0,-5513.0,53,307,2468
5731.98,4965.55,-538.812,68,86,367
3750.5,398.002,668.17,15,54,28
13347.9,32928.0,-4251.0,25,221,1265
6729.76,17185.7,-2724.3,8,128,1065
18675.9,266829.0,-9105.0,93,430,9683
5819.35,7217.49,-1335.51,80,93,545
8292.1,10209.5,-939.09,32,123,621
10418.3,50387.0,-3642.0,27,194,1867
4130.58,497.97,44.715,26,65,35
4448.52,1001.5,-980.28,21,66,101
10169.2,17622.3,-2757.39,151,172,973
4596.62,7085.02,-392.65,29,68,481
4606.81,6061.25,296.5,19,67,481
11497.0,59081.7,-4298.72,179,223,2822
5146.52,2130.57,-13.91,6,66,164
4699.83,2604.87,-670.46,23,72,205
4144.09,2487.24,-682.23,29,65,202
20668.4,276705.0,20719700.0,314,420,9137
4369.6,1233.8,-556.9,14,59,101
4300.8,2757.44,-198.51,20,65,202
4945.69,4304.51,-1512.29,21,79,317
14185.6,59440.8,1560.14,148,305,2610
5355.77,3471.63,-659.202,136,51,132
20307.1,205819.0,2565.6,157,390,7459
6503.94,4848.62,814695000.0,58,86,367
11951.2,37227.0,-5996.0,16,248,1934
3740.19,401.628,785.85,3,54,28
11072.7,52484.8,3312450.0,51,215,2394
5642.24,2583.15,-3217.8,13,87,166
8552.57,21948.1,7738570.0,114,139,1108
4726.61,1949.51,-541.06,2,66,164
13075.9,72489.8,165324.0,34,262,3211
9039.18,10939.1,-1317.19,41,156,654
5923.94,5013.78,-1478.38,44,79,292
4336.43,541.076,25.414,18,65,35
17511.5,156749.0,-8049.0,38,364,5018
6216.54,4311.31,-1276.4,14,106,318
15143.0,77037.5,29013.7,267,336,3302
32060.7,1162880.0,-25291.0,198,944,31312
6303.03,5276.32,3073.39,106,96,347
4214.38,6212.45,-180.03,39,68,481
4857.91,662.417,-239.97,13,57,44
5639.86,1869.0,-2169.0,7,68,89
8967.3,16887.3,-2852.6,35,183,931
6979.22,7341.99,535.6,35,109,432
5104.33,3029.76,-1977.8,4,65,202
4015.93,2215.9,-1021.1,177,54,165
6252.12,13717.5,-1031.1,14,103,883
26686.9,284011.0,-11678.5,291,540,8870
3754.09,470.346,-617.69,1,36,35
4144.05,508.483,550.54,26,65,35
5975.03,5277.6,-1207.2,9,105,371
4107.68,2240.55,-1247.4,14,63,184
7362.82,6653.64,-1122.67,6,95,372
12320.8,74417.9,-2453.32,33,248,3630
5891.25,1090.43,-1459.6,7,57,76
23662.3,387048.0,-136530.0,106,467,9412
4174.53,6249.12,-337.06,36,68,481
6828.82,13339.3,-612.885,15,96,804
9177.56,12438.5,12953.7,119,136,619
11068.6,44326.3,-1716.99,69,196,1885
9439.97,20270.1,-3249.55,106,163,1162
12289.6,54278.9,-1199.5,46,220,2461
6222.32,8087.96,-3590.2,9,106,549
7953.47,9162.95,765711.0,199,107,517
4470.32,1990.89,820.24,20,75,165
8152.0,9595.48,-1522.18,202,130,490
11623.1,41751.0,46322.6,217,227,2059
11863.6,52657.6,-718.496,146,218,2391
4288.71,1087.77,-1014.1,4,55,88
4331.01,1013.17,-493.46,27,62,102
3893.07,2671.52,-708.43,22,65,202
5319.5,4465.5,133710000.0,9,79,342
13784.5,145538.0,-6033.11,311,308,6057
11456.3,38863.2,-1261.08,32,219,1875
5737.2,5182.87,-1439.3,21,99,372
11877.8,55103.0,-2601.9,49,220,2461
14436.3,28338.0,-6737.0,47,276,1169
3325.33,696.295,-289.95,7,31,53
7581.81,8907.0,-3860.0,39,103,428
11500.5,32213.6,-1047.02,40,203,1580
3821.44,540.683,-291.5,5,43,52
8171.72,20969.6,-92.563,43,143,1203
3578.65,353.471,2069.9,3,54,28
3528.74,735.699,-15.435,7,31,53
10561.0,42692.0,-4742.0,16,200,2064
17429.8,177501.0,-12433.0,90,494,7102
22002.8,346858.0,17790000.0,101,440,10967
9906.96,10780.6,-2064.4,97,154,587
3632.38,445.385,-689.88,2,36,35
5075.63,3040.02,-2160.5,4,65,202
4381.75,979.205,-1017.3,23,66,101
3344.92,691.54,202.45,2,31,53
4545.74,2181.69,-1228.1,13,71,188
8768.62,25152.6,118984.0,31,157,1519
9191.69,39884.6,655598.0,97,207,1995
12694.9,85300.9,-3630.04,51,291,3799
13245.1,61041.8,-4929.56,38,247,2754
8631.76,21350.0,-178.65,38,143,1203
5369.15,4330.73,737572.0,24,88,292
21013.3,256026.0,-11927.0,91,537,8483
4992.16,2209.84,856.85,18,75,165
12091.1,56482.7,-2583.9,29,209,2967
15662.0,158181.0,3265.8,128,310,6737
3568.78,446.374,-834.56,1,36,35
9061.88,19869.5,8727.86,101,163,1162
14685.8,53600.2,-3457.14,126,223,2059
17116.1,309463.0,-9899.0,67,427,11120
17674.7,201592.0,-7906.0,74,389,7582
7447.95,15087.5,50357.4,119,134,970
4366.94,2754.68,-1024.2,20,65,202
12041.5,31967.2,27041.3,113,203,1580
3492.46,557.945,-213.35,15,43,52
14352.5,118105.0,-5340.0,41,280,4430
4482.01,708.409,-140.48,16,58,43
5554.54,5651.35,8471.59,110,85,423
9671.7,47872.0,-4565.0,43,234,2460
8964.79,29049.4,-1202.32,126,156,1521
11687.8,53544.0,-6095.0,43,256,2609
6743.59,14041.0,-3011.0,28,119,884
6698.04,5478.83,-1594.77,18,99,321
13259.2,63345.5,3407.3,60,279,2979
4824.25,2081.24,36.663,8,75,165
22938.8,281705.0,5002.01,63,468,9276
3936.0,6007.39,-658.09,18,68,481
9183.59,31143.0,-2400.0,44,192,1470
6844.93,7365.26,824.46,25,109,432
